date,Hour,load,temp
2014-03-21 15:00:00,16,3459.0,37.666666667
2014-03-21 16:00:00,17,3457.0,38.0
2014-03-21 17:00:00,18,3489.0,37.666666667
2014-03-21 18:00:00,19,3548.0,37.0
2014-03-21 19:00:00,20,3696.0,35.666666667
2014-03-21 20:00:00,21,3654.0,34.333333333
2014-03-21 21:00:00,22,3457.0,31.666666667
2014-03-21 22:00:00,23,3202.0,29.0
2014-03-21 23:00:00,24,2950.0,26.333333333
2014-03-22 00:00:00,1,2774.0,25.0
2014-03-22 01:00:00,2,2705.0,23.0
2014-03-22 02:00:00,3,2665.0,23.666666667
2014-03-22 03:00:00,4,2656.0,23.0
2014-03-22 04:00:00,5,2685.0,21.333333333
2014-03-22 05:00:00,6,2802.0,19.666666667
2014-03-22 06:00:00,7,2988.0,22.0
2014-03-22 07:00:00,8,3230.0,23.333333333
2014-03-22 08:00:00,9,3467.0,25.0
2014-03-22 09:00:00,10,3603.0,28.0
2014-03-22 10:00:00,11,3651.0,31.666666667
2014-03-22 11:00:00,12,3634.0,33.0
2014-03-22 12:00:00,13,3581.0,35.0
2014-03-22 13:00:00,14,3527.0,36.333333333
2014-03-22 14:00:00,15,3439.0,35.333333333
2014-03-22 15:00:00,16,3389.0,37.333333333
2014-03-22 16:00:00,17,3386.0,39.0
2014-03-22 17:00:00,18,3419.0,39.0
2014-03-22 18:00:00,19,3464.0,39.0
2014-03-22 19:00:00,20,3591.0,38.0
2014-03-22 20:00:00,21,3525.0,37.0
2014-03-22 21:00:00,22,3339.0,34.666666667
2014-03-22 22:00:00,23,3090.0,33.666666667
2014-03-22 23:00:00,24,2871.0,33.0
2014-03-23 00:00:00,1,2709.0,31.0
2014-03-23 01:00:00,2,2625.0,32.666666667
2014-03-23 02:00:00,3,2576.0,31.333333333
2014-03-23 03:00:00,4,2578.0,31.333333333
2014-03-23 04:00:00,5,2600.0,30.333333333
2014-03-23 05:00:00,6,2686.0,30.0
2014-03-23 06:00:00,7,2846.0,28.666666667
2014-03-23 07:00:00,8,3047.0,27.666666667
2014-03-23 08:00:00,9,3285.0,26.333333333
2014-03-23 09:00:00,10,3429.0,28.333333333
2014-03-23 10:00:00,11,3451.0,28.666666667
2014-03-23 11:00:00,12,3434.0,28.0
2014-03-23 12:00:00,13,3391.0,29.333333333
2014-03-23 13:00:00,14,3330.0,29.333333333
2014-03-23 14:00:00,15,3261.0,29.333333333
2014-03-23 15:00:00,16,3263.0,29.666666667
2014-03-23 16:00:00,17,3320.0,29.666666667
2014-03-23 17:00:00,18,3463.0,28.666666667
2014-03-23 18:00:00,19,3594.0,27.0
2014-03-23 19:00:00,20,3800.0,24.666666667
2014-03-23 20:00:00,21,3758.0,22.333333333
2014-03-23 21:00:00,22,3486.0,20.666666667
2014-03-23 22:00:00,23,3199.0,19.0
2014-03-23 23:00:00,24,2997.0,16.666666667
2014-03-24 00:00:00,1,2857.0,15.0
2014-03-24 01:00:00,2,2827.0,12.333333333
2014-03-24 02:00:00,3,2841.0,11.333333333
2014-03-24 03:00:00,4,2868.0,11.0
2014-03-24 04:00:00,5,2971.0,9.6666666667
2014-03-24 05:00:00,6,3280.0,8.3333333333
2014-03-24 06:00:00,7,3768.0,8.0
2014-03-24 07:00:00,8,3951.0,7.6666666667
2014-03-24 08:00:00,9,3937.0,10.0
2014-03-24 09:00:00,10,3899.0,13.666666667
2014-03-24 10:00:00,11,3875.0,16.666666667
2014-03-24 11:00:00,12,3832.0,18.333333333
2014-03-24 12:00:00,13,3759.0,20.333333333
2014-03-24 13:00:00,14,3706.0,22.333333333
2014-03-24 14:00:00,15,3626.0,24.333333333
2014-03-24 15:00:00,16,3584.0,25.666666667
2014-03-24 16:00:00,17,3612.0,26.333333333
2014-03-24 17:00:00,18,3705.0,26.333333333
2014-03-24 18:00:00,19,3811.0,26.333333333
2014-03-24 19:00:00,20,3985.0,25.0
2014-03-24 20:00:00,21,3921.0,23.0
2014-03-24 21:00:00,22,3666.0,21.333333333
2014-03-24 22:00:00,23,3339.0,18.0
2014-03-24 23:00:00,24,3091.0,15.333333333
2014-03-25 00:00:00,1,2953.0,14.0
2014-03-25 01:00:00,2,2902.0,13.333333333
2014-03-25 02:00:00,3,2883.0,11.333333333
2014-03-25 03:00:00,4,2911.0,10.0
2014-03-25 04:00:00,5,3035.0,9.0
2014-03-25 05:00:00,6,3340.0,8.3333333333
2014-03-25 06:00:00,7,3807.0,9.0
2014-03-25 07:00:00,8,3978.0,10.333333333
2014-03-25 08:00:00,9,3946.0,13.0
2014-03-25 09:00:00,10,3868.0,18.0
2014-03-25 10:00:00,11,3819.0,22.666666667
2014-03-25 11:00:00,12,3757.0,26.0
2014-03-25 12:00:00,13,3690.0,28.0
2014-03-25 13:00:00,14,3623.0,29.0
2014-03-25 14:00:00,15,3552.0,30.333333333
2014-03-25 15:00:00,16,3521.0,31.333333333
2014-03-25 16:00:00,17,3564.0,32.333333333
2014-03-25 17:00:00,18,3661.0,32.666666667
2014-03-25 18:00:00,19,3763.0,32.0
2014-03-25 19:00:00,20,3936.0,31.0
2014-03-25 20:00:00,21,3870.0,29.333333333
2014-03-25 21:00:00,22,3591.0,28.0
2014-03-25 22:00:00,23,3247.0,27.0
2014-03-25 23:00:00,24,2973.0,26.666666667
2014-03-26 00:00:00,1,2839.0,27.0
2014-03-26 01:00:00,2,2782.0,27.333333333
2014-03-26 02:00:00,3,2745.0,26.333333333
2014-03-26 03:00:00,4,2761.0,26.333333333
2014-03-26 04:00:00,5,2862.0,25.666666667
2014-03-26 05:00:00,6,3140.0,24.666666667
2014-03-26 06:00:00,7,3632.0,24.0
2014-03-26 07:00:00,8,3831.0,24.333333333
2014-03-26 08:00:00,9,3872.0,24.666666667
2014-03-26 09:00:00,10,3905.0,25.333333333
2014-03-26 10:00:00,11,3934.0,26.0
2014-03-26 11:00:00,12,3918.0,26.666666667
2014-03-26 12:00:00,13,3876.0,28.0
2014-03-26 13:00:00,14,3854.0,29.0
2014-03-26 14:00:00,15,3813.0,29.666666667
2014-03-26 15:00:00,16,3787.0,30.0
2014-03-26 16:00:00,17,3802.0,30.333333333
2014-03-26 17:00:00,18,3879.0,29.333333333
2014-03-26 18:00:00,19,3930.0,28.333333333
2014-03-26 19:00:00,20,4055.0,25.666666667
2014-03-26 20:00:00,21,3973.0,24.333333333
2014-03-26 21:00:00,22,3717.0,23.666666667
2014-03-26 22:00:00,23,3401.0,22.666666667
2014-03-26 23:00:00,24,3142.0,21.333333333
2014-03-27 00:00:00,1,2987.0,20.333333333
2014-03-27 01:00:00,2,2923.0,19.666666667
2014-03-27 02:00:00,3,2910.0,18.666666667
2014-03-27 03:00:00,4,2932.0,18.0
2014-03-27 04:00:00,5,3033.0,16.333333333
2014-03-27 05:00:00,6,3312.0,15.333333333
2014-03-27 06:00:00,7,3779.0,15.0
2014-03-27 07:00:00,8,3923.0,14.333333333
2014-03-27 08:00:00,9,3891.0,16.0
2014-03-27 09:00:00,10,3854.0,20.0
2014-03-27 10:00:00,11,3815.0,22.666666667
2014-03-27 11:00:00,12,3742.0,25.666666667
2014-03-27 12:00:00,13,3666.0,28.333333333
2014-03-27 13:00:00,14,3599.0,29.666666667
2014-03-27 14:00:00,15,3541.0,31.666666667
2014-03-27 15:00:00,16,3517.0,33.333333333
2014-03-27 16:00:00,17,3521.0,35.666666667
2014-03-27 17:00:00,18,3614.0,36.666666667
2014-03-27 18:00:00,19,3707.0,36.333333333
2014-03-27 19:00:00,20,3859.0,35.333333333
2014-03-27 20:00:00,21,3807.0,34.666666667
2014-03-27 21:00:00,22,3537.0,34.0
2014-03-27 22:00:00,23,3204.0,34.333333333
2014-03-27 23:00:00,24,2933.0,35.0
2014-03-28 00:00:00,1,2774.0,35.0
2014-03-28 01:00:00,2,2714.0,35.0
2014-03-28 02:00:00,3,2667.0,35.666666667
2014-03-28 03:00:00,4,2669.0,35.333333333
2014-03-28 04:00:00,5,2746.0,35.0
2014-03-28 05:00:00,6,3008.0,34.0
2014-03-28 06:00:00,7,3475.0,33.333333333
2014-03-28 07:00:00,8,3705.0,33.666666667
2014-03-28 08:00:00,9,3741.0,34.0
2014-03-28 09:00:00,10,3774.0,35.0
2014-03-28 10:00:00,11,3784.0,36.666666667
2014-03-28 11:00:00,12,3757.0,38.0
2014-03-28 12:00:00,13,3690.0,39.333333333
2014-03-28 13:00:00,14,3654.0,40.0
2014-03-28 14:00:00,15,3590.0,41.333333333
2014-03-28 15:00:00,16,3542.0,42.333333333
2014-03-28 16:00:00,17,3550.0,42.333333333
2014-03-28 17:00:00,18,3570.0,42.666666667
2014-03-28 18:00:00,19,3573.0,43.0
2014-03-28 19:00:00,20,3624.0,43.0
2014-03-28 20:00:00,21,3564.0,42.333333333
2014-03-28 21:00:00,22,3344.0,42.666666667
2014-03-28 22:00:00,23,3076.0,43.333333333
2014-03-28 23:00:00,24,2798.0,43.666666667
2014-03-29 00:00:00,1,2706.0,43.333333333
2014-03-29 01:00:00,2,2634.0,42.666666667
2014-03-29 02:00:00,3,2598.0,42.666666667
2014-03-29 03:00:00,4,2588.0,40.666666667
2014-03-29 04:00:00,5,2605.0,36.0
2014-03-29 05:00:00,6,2650.0,35.666666667
2014-03-29 06:00:00,7,2845.0,35.666666667
2014-03-29 07:00:00,8,3071.0,37.0
2014-03-29 08:00:00,9,3279.0,39.333333333
2014-03-29 09:00:00,10,3388.0,42.0
2014-03-29 10:00:00,11,3375.0,43.666666667
2014-03-29 11:00:00,12,3336.0,44.666666667
2014-03-29 12:00:00,13,3254.0,45.666666667
2014-03-29 13:00:00,14,3187.0,45.0
2014-03-29 14:00:00,15,3142.0,44.333333333
2014-03-29 15:00:00,16,3154.0,43.0
2014-03-29 16:00:00,17,3202.0,42.666666667
2014-03-29 17:00:00,18,3301.0,42.333333333
2014-03-29 18:00:00,19,3381.0,41.0
2014-03-29 19:00:00,20,3477.0,39.0
2014-03-29 20:00:00,21,3414.0,37.666666667
2014-03-29 21:00:00,22,3221.0,37.666666667
2014-03-29 22:00:00,23,2992.0,36.666666667
2014-03-29 23:00:00,24,2767.0,36.333333333
2014-03-30 00:00:00,1,2613.0,36.0
2014-03-30 01:00:00,2,2550.0,35.666666667
2014-03-30 02:00:00,3,2514.0,35.666666667
2014-03-30 03:00:00,4,2504.0,35.666666667
2014-03-30 04:00:00,5,2524.0,35.666666667
2014-03-30 05:00:00,6,2615.0,35.666666667
2014-03-30 06:00:00,7,2774.0,36.333333333
2014-03-30 07:00:00,8,3000.0,36.0
2014-03-30 08:00:00,9,3293.0,36.0
2014-03-30 09:00:00,10,3501.0,36.0
2014-03-30 10:00:00,11,3614.0,35.666666667
2014-03-30 11:00:00,12,3638.0,35.666666667
2014-03-30 12:00:00,13,3628.0,35.666666667
2014-03-30 13:00:00,14,3562.0,36.333333333
2014-03-30 14:00:00,15,3523.0,36.333333333
2014-03-30 15:00:00,16,3522.0,36.333333333
2014-03-30 16:00:00,17,3570.0,35.666666667
2014-03-30 17:00:00,18,3654.0,36.0
2014-03-30 18:00:00,19,3694.0,35.666666667
2014-03-30 19:00:00,20,3756.0,34.666666667
2014-03-30 20:00:00,21,3680.0,34.0
2014-03-30 21:00:00,22,3401.0,34.0
2014-03-30 22:00:00,23,3099.0,33.333333333
2014-03-30 23:00:00,24,2827.0,33.333333333
2014-03-31 00:00:00,1,2688.0,33.333333333
2014-03-31 01:00:00,2,2626.0,33.0
2014-03-31 02:00:00,3,2608.0,32.666666667
2014-03-31 03:00:00,4,2633.0,32.666666667
2014-03-31 04:00:00,5,2738.0,32.666666667
2014-03-31 05:00:00,6,3049.0,32.333333333
2014-03-31 06:00:00,7,3494.0,32.0
2014-03-31 07:00:00,8,3708.0,32.0
2014-03-31 08:00:00,9,3774.0,31.666666667
2014-03-31 09:00:00,10,3826.0,31.666666667
2014-03-31 10:00:00,11,3876.0,31.666666667
2014-03-31 11:00:00,12,3880.0,32.666666667
2014-03-31 12:00:00,13,3819.0,34.333333333
2014-03-31 13:00:00,14,3768.0,36.0
2014-03-31 14:00:00,15,3715.0,36.666666667
2014-03-31 15:00:00,16,3676.0,38.333333333
2014-03-31 16:00:00,17,3725.0,38.0
2014-03-31 17:00:00,18,3780.0,39.0
2014-03-31 18:00:00,19,3860.0,38.666666667
2014-03-31 19:00:00,20,3932.0,37.333333333
2014-03-31 20:00:00,21,3797.0,37.0
2014-03-31 21:00:00,22,3550.0,36.666666667
2014-03-31 22:00:00,23,3233.0,35.666666667
2014-03-31 23:00:00,24,2952.0,35.333333333
2014-04-01 00:00:00,1,2828.0,34.333333333
2014-04-01 01:00:00,2,2759.0,34.0
2014-04-01 02:00:00,3,2713.0,33.333333333
2014-04-01 03:00:00,4,2695.0,33.0
2014-04-01 04:00:00,5,2785.0,31.333333333
2014-04-01 05:00:00,6,3056.0,31.0
2014-04-01 06:00:00,7,3498.0,31.0
2014-04-01 07:00:00,8,3672.0,30.666666667
2014-04-01 08:00:00,9,3641.0,32.666666667
2014-04-01 09:00:00,10,3615.0,35.0
2014-04-01 10:00:00,11,3601.0,37.333333333
2014-04-01 11:00:00,12,3553.0,39.666666667
2014-04-01 12:00:00,13,3484.0,42.0
2014-04-01 13:00:00,14,3444.0,45.0
2014-04-01 14:00:00,15,3385.0,47.0
2014-04-01 15:00:00,16,3347.0,48.0
2014-04-01 16:00:00,17,3368.0,48.666666667
2014-04-01 17:00:00,18,3429.0,49.0
2014-04-01 18:00:00,19,3501.0,48.0
2014-04-01 19:00:00,20,3654.0,44.0
2014-04-01 20:00:00,21,3610.0,41.0
2014-04-01 21:00:00,22,3398.0,37.666666667
2014-04-01 22:00:00,23,3069.0,36.0
2014-04-01 23:00:00,24,2813.0,35.0
2014-04-02 00:00:00,1,2663.0,34.666666667
2014-04-02 01:00:00,2,2604.0,34.0
2014-04-02 02:00:00,3,2609.0,33.333333333
2014-04-02 03:00:00,4,2630.0,33.0
2014-04-02 04:00:00,5,2734.0,32.666666667
2014-04-02 05:00:00,6,3006.0,31.333333333
2014-04-02 06:00:00,7,3455.0,31.0
2014-04-02 07:00:00,8,3637.0,30.333333333
2014-04-02 08:00:00,9,3621.0,35.666666667
2014-04-02 09:00:00,10,3574.0,38.333333333
2014-04-02 10:00:00,11,3572.0,41.0
2014-04-02 11:00:00,12,3555.0,43.666666667
2014-04-02 12:00:00,13,3499.0,44.666666667
2014-04-02 13:00:00,14,3470.0,45.0
2014-04-02 14:00:00,15,3414.0,45.333333333
2014-04-02 15:00:00,16,3367.0,46.666666667
2014-04-02 16:00:00,17,3374.0,47.666666667
2014-04-02 17:00:00,18,3431.0,48.666666667
2014-04-02 18:00:00,19,3504.0,48.666666667
2014-04-02 19:00:00,20,3654.0,44.666666667
2014-04-02 20:00:00,21,3647.0,40.333333333
2014-04-02 21:00:00,22,3407.0,37.666666667
2014-04-02 22:00:00,23,3096.0,36.333333333
2014-04-02 23:00:00,24,2814.0,32.666666667
2014-04-03 00:00:00,1,2678.0,30.666666667
2014-04-03 01:00:00,2,2627.0,29.333333333
2014-04-03 02:00:00,3,2616.0,30.333333333
2014-04-03 03:00:00,4,2621.0,29.666666667
2014-04-03 04:00:00,5,2735.0,29.333333333
2014-04-03 05:00:00,6,3034.0,29.666666667
2014-04-03 06:00:00,7,3488.0,29.0
2014-04-03 07:00:00,8,3655.0,28.0
2014-04-03 08:00:00,9,3644.0,32.0
2014-04-03 09:00:00,10,3599.0,34.666666667
2014-04-03 10:00:00,11,3574.0,39.0
2014-04-03 11:00:00,12,3517.0,41.0
2014-04-03 12:00:00,13,3463.0,42.333333333
2014-04-03 13:00:00,14,3427.0,43.666666667
2014-04-03 14:00:00,15,3364.0,45.333333333
2014-04-03 15:00:00,16,3312.0,45.666666667
2014-04-03 16:00:00,17,3346.0,46.666666667
2014-04-03 17:00:00,18,3421.0,46.333333333
2014-04-03 18:00:00,19,3510.0,44.333333333
2014-04-03 19:00:00,20,3666.0,41.0
2014-04-03 20:00:00,21,3645.0,38.0
2014-04-03 21:00:00,22,3412.0,35.666666667
2014-04-03 22:00:00,23,3094.0,34.333333333
2014-04-03 23:00:00,24,2830.0,31.666666667
2014-04-04 00:00:00,1,2693.0,31.333333333
2014-04-04 01:00:00,2,2629.0,30.0
2014-04-04 02:00:00,3,2614.0,28.666666667
2014-04-04 03:00:00,4,2624.0,28.666666667
2014-04-04 04:00:00,5,2723.0,28.0
2014-04-04 05:00:00,6,3000.0,27.333333333
2014-04-04 06:00:00,7,3439.0,25.666666667
2014-04-04 07:00:00,8,3631.0,26.0
2014-04-04 08:00:00,9,3616.0,31.666666667
2014-04-04 09:00:00,10,3582.0,35.666666667
2014-04-04 10:00:00,11,3567.0,39.0
2014-04-04 11:00:00,12,3509.0,42.0
2014-04-04 12:00:00,13,3447.0,44.0
2014-04-04 13:00:00,14,3414.0,46.0
2014-04-04 14:00:00,15,3377.0,46.333333333
2014-04-04 15:00:00,16,3359.0,46.333333333
2014-04-04 16:00:00,17,3417.0,45.0
2014-04-04 17:00:00,18,3514.0,43.0
2014-04-04 18:00:00,19,3563.0,41.0
2014-04-04 19:00:00,20,3601.0,39.0
2014-04-04 20:00:00,21,3534.0,37.666666667
2014-04-04 21:00:00,22,3363.0,37.0
2014-04-04 22:00:00,23,3110.0,37.0
2014-04-04 23:00:00,24,2866.0,37.0
2014-04-05 00:00:00,1,2709.0,37.333333333
2014-04-05 01:00:00,2,2625.0,36.666666667
2014-04-05 02:00:00,3,2596.0,36.333333333
2014-04-05 03:00:00,4,2578.0,36.666666667
2014-04-05 04:00:00,5,2608.0,36.666666667
2014-04-05 05:00:00,6,2720.0,37.0
2014-04-05 06:00:00,7,2899.0,36.666666667
2014-04-05 07:00:00,8,3138.0,37.0
2014-04-05 08:00:00,9,3387.0,36.0
2014-04-05 09:00:00,10,3529.0,37.333333333
2014-04-05 10:00:00,11,3546.0,38.666666667
2014-04-05 11:00:00,12,3498.0,40.666666667
2014-04-05 12:00:00,13,3433.0,44.0
2014-04-05 13:00:00,14,3335.0,46.0
2014-04-05 14:00:00,15,3275.0,47.333333333
2014-04-05 15:00:00,16,3264.0,47.333333333
2014-04-05 16:00:00,17,3287.0,45.0
2014-04-05 17:00:00,18,3354.0,44.333333333
2014-04-05 18:00:00,19,3392.0,42.333333333
2014-04-05 19:00:00,20,3497.0,40.666666667
2014-04-05 20:00:00,21,3448.0,39.666666667
2014-04-05 21:00:00,22,3258.0,38.666666667
2014-04-05 22:00:00,23,3024.0,37.666666667
2014-04-05 23:00:00,24,2829.0,37.0
2014-04-06 00:00:00,1,2657.0,36.333333333
2014-04-06 01:00:00,2,2556.0,36.0
2014-04-06 02:00:00,3,2522.0,36.0
2014-04-06 03:00:00,4,2513.0,35.666666667
2014-04-06 04:00:00,5,2543.0,35.0
2014-04-06 05:00:00,6,2624.0,34.0
2014-04-06 06:00:00,7,2755.0,33.333333333
2014-04-06 07:00:00,8,2970.0,33.666666667
2014-04-06 08:00:00,9,3185.0,36.0
2014-04-06 09:00:00,10,3294.0,37.333333333
2014-04-06 10:00:00,11,3304.0,40.0
2014-04-06 11:00:00,12,3279.0,42.333333333
2014-04-06 12:00:00,13,3222.0,45.0
2014-04-06 13:00:00,14,3145.0,47.333333333
2014-04-06 14:00:00,15,3088.0,49.333333333
2014-04-06 15:00:00,16,3068.0,51.0
2014-04-06 16:00:00,17,3120.0,51.666666667
2014-04-06 17:00:00,18,3229.0,52.666666667
2014-04-06 18:00:00,19,3313.0,52.333333333
2014-04-06 19:00:00,20,3465.0,50.0
2014-04-06 20:00:00,21,3471.0,47.333333333
2014-04-06 21:00:00,22,3244.0,42.666666667
2014-04-06 22:00:00,23,2951.0,38.0
2014-04-06 23:00:00,24,2681.0,35.0
2014-04-07 00:00:00,1,2595.0,34.333333333
2014-04-07 01:00:00,2,2533.0,31.666666667
2014-04-07 02:00:00,3,2529.0,31.0
2014-04-07 03:00:00,4,2555.0,30.666666667
2014-04-07 04:00:00,5,2646.0,29.333333333
2014-04-07 05:00:00,6,2955.0,28.0
2014-04-07 06:00:00,7,3414.0,29.333333333
2014-04-07 07:00:00,8,3571.0,29.666666667
2014-04-07 08:00:00,9,3525.0,35.666666667
2014-04-07 09:00:00,10,3505.0,43.333333333
2014-04-07 10:00:00,11,3511.0,50.0
2014-04-07 11:00:00,12,3495.0,54.333333333
2014-04-07 12:00:00,13,3464.0,56.333333333
2014-04-07 13:00:00,14,3458.0,56.666666667
2014-04-07 14:00:00,15,3427.0,56.0
2014-04-07 15:00:00,16,3396.0,55.666666667
2014-04-07 16:00:00,17,3443.0,54.666666667
2014-04-07 17:00:00,18,3552.0,52.666666667
2014-04-07 18:00:00,19,3584.0,51.666666667
2014-04-07 19:00:00,20,3661.0,51.0
2014-04-07 20:00:00,21,3586.0,49.333333333
2014-04-07 21:00:00,22,3308.0,48.666666667
2014-04-07 22:00:00,23,2969.0,48.0
2014-04-07 23:00:00,24,2716.0,43.333333333
2014-04-08 00:00:00,1,2569.0,40.666666667
2014-04-08 01:00:00,2,2489.0,41.0
2014-04-08 02:00:00,3,2470.0,42.333333333
2014-04-08 03:00:00,4,2484.0,43.333333333
2014-04-08 04:00:00,5,2580.0,43.0
2014-04-08 05:00:00,6,2853.0,42.666666667
2014-04-08 06:00:00,7,3316.0,42.666666667
2014-04-08 07:00:00,8,3519.0,43.333333333
2014-04-08 08:00:00,9,3571.0,43.333333333
2014-04-08 09:00:00,10,3589.0,44.666666667
2014-04-08 10:00:00,11,3596.0,46.666666667
2014-04-08 11:00:00,12,3569.0,48.0
2014-04-08 12:00:00,13,3522.0,50.333333333
2014-04-08 13:00:00,14,3496.0,51.333333333
2014-04-08 14:00:00,15,3432.0,52.0
2014-04-08 15:00:00,16,3418.0,53.666666667
2014-04-08 16:00:00,17,3467.0,53.666666667
2014-04-08 17:00:00,18,3558.0,52.333333333
2014-04-08 18:00:00,19,3600.0,52.0
2014-04-08 19:00:00,20,3650.0,48.0
2014-04-08 20:00:00,21,3569.0,46.333333333
2014-04-08 21:00:00,22,3317.0,46.0
2014-04-08 22:00:00,23,2997.0,44.333333333
2014-04-08 23:00:00,24,2742.0,43.333333333
2014-04-09 00:00:00,1,2588.0,42.0
2014-04-09 01:00:00,2,2510.0,40.666666667
2014-04-09 02:00:00,3,2486.0,41.0
2014-04-09 03:00:00,4,2522.0,40.333333333
2014-04-09 04:00:00,5,2614.0,39.666666667
2014-04-09 05:00:00,6,2921.0,38.0
2014-04-09 06:00:00,7,3392.0,37.0
2014-04-09 07:00:00,8,3566.0,35.333333333
2014-04-09 08:00:00,9,3558.0,40.0
2014-04-09 09:00:00,10,3571.0,43.333333333
2014-04-09 10:00:00,11,3569.0,45.0
2014-04-09 11:00:00,12,3550.0,46.666666667
2014-04-09 12:00:00,13,3508.0,48.0
2014-04-09 13:00:00,14,3490.0,46.0
2014-04-09 14:00:00,15,3430.0,48.0
2014-04-09 15:00:00,16,3389.0,47.666666667
2014-04-09 16:00:00,17,3398.0,47.333333333
2014-04-09 17:00:00,18,3462.0,47.0
2014-04-09 18:00:00,19,3498.0,45.666666667
2014-04-09 19:00:00,20,3634.0,43.0
2014-04-09 20:00:00,21,3645.0,40.0
2014-04-09 21:00:00,22,3413.0,38.0
2014-04-09 22:00:00,23,3092.0,36.0
2014-04-09 23:00:00,24,2833.0,33.333333333
2014-04-10 00:00:00,1,2678.0,29.333333333
2014-04-10 01:00:00,2,2607.0,28.666666667
2014-04-10 02:00:00,3,2600.0,28.666666667
2014-04-10 03:00:00,4,2619.0,26.333333333
2014-04-10 04:00:00,5,2720.0,25.333333333
2014-04-10 05:00:00,6,3022.0,26.333333333
2014-04-10 06:00:00,7,3462.0,27.0
2014-04-10 07:00:00,8,3618.0,29.0
2014-04-10 08:00:00,9,3586.0,34.333333333
2014-04-10 09:00:00,10,3557.0,39.666666667
2014-04-10 10:00:00,11,3519.0,45.0
2014-04-10 11:00:00,12,3482.0,48.333333333
2014-04-10 12:00:00,13,3431.0,51.333333333
2014-04-10 13:00:00,14,3405.0,53.0
2014-04-10 14:00:00,15,3350.0,55.666666667
2014-04-10 15:00:00,16,3321.0,56.666666667
2014-04-10 16:00:00,17,3334.0,57.666666667
2014-04-10 17:00:00,18,3384.0,57.0
2014-04-10 18:00:00,19,3434.0,56.0
2014-04-10 19:00:00,20,3562.0,54.333333333
2014-04-10 20:00:00,21,3584.0,52.333333333
2014-04-10 21:00:00,22,3352.0,52.0
2014-04-10 22:00:00,23,3032.0,51.333333333
2014-04-10 23:00:00,24,2751.0,49.0
2014-04-11 00:00:00,1,2582.0,49.0
2014-04-11 01:00:00,2,2498.0,49.333333333
2014-04-11 02:00:00,3,2467.0,49.0
2014-04-11 03:00:00,4,2457.0,49.333333333
2014-04-11 04:00:00,5,2565.0,46.666666667
2014-04-11 05:00:00,6,2837.0,44.666666667
2014-04-11 06:00:00,7,3270.0,45.333333333
2014-04-11 07:00:00,8,3491.0,46.666666667
2014-04-11 08:00:00,9,3496.0,48.0
2014-04-11 09:00:00,10,3467.0,52.0
2014-04-11 10:00:00,11,3453.0,56.333333333
2014-04-11 11:00:00,12,3413.0,61.333333333
2014-04-11 12:00:00,13,3375.0,63.333333333
2014-04-11 13:00:00,14,3343.0,65.0
2014-04-11 14:00:00,15,3283.0,66.333333333
2014-04-11 15:00:00,16,3242.0,67.0
2014-04-11 16:00:00,17,3246.0,66.666666667
2014-04-11 17:00:00,18,3287.0,62.333333333
2014-04-11 18:00:00,19,3316.0,60.666666667
2014-04-11 19:00:00,20,3385.0,58.0
2014-04-11 20:00:00,21,3368.0,54.0
2014-04-11 21:00:00,22,3177.0,51.0
2014-04-11 22:00:00,23,2895.0,51.666666667
2014-04-11 23:00:00,24,2643.0,48.0
2014-04-12 00:00:00,1,2477.0,46.333333333
2014-04-12 01:00:00,2,2383.0,45.0
2014-04-12 02:00:00,3,2349.0,42.666666667
2014-04-12 03:00:00,4,2351.0,41.333333333
2014-04-12 04:00:00,5,2393.0,40.666666667
2014-04-12 05:00:00,6,2515.0,38.666666667
2014-04-12 06:00:00,7,2695.0,38.0
2014-04-12 07:00:00,8,2930.0,37.333333333
2014-04-12 08:00:00,9,3133.0,45.333333333
2014-04-12 09:00:00,10,3230.0,48.333333333
2014-04-12 10:00:00,11,3214.0,53.333333333
2014-04-12 11:00:00,12,3159.0,58.0
2014-04-12 12:00:00,13,3109.0,61.0
2014-04-12 13:00:00,14,3036.0,63.0
2014-04-12 14:00:00,15,2987.0,63.333333333
2014-04-12 15:00:00,16,2980.0,64.0
2014-04-12 16:00:00,17,3006.0,64.333333333
2014-04-12 17:00:00,18,3042.0,63.0
2014-04-12 18:00:00,19,3068.0,62.333333333
2014-04-12 19:00:00,20,3193.0,60.0
2014-04-12 20:00:00,21,3228.0,56.666666667
2014-04-12 21:00:00,22,3031.0,53.0
2014-04-12 22:00:00,23,2786.0,50.0
2014-04-12 23:00:00,24,2572.0,47.0
2014-04-13 00:00:00,1,2414.0,46.666666667
2014-04-13 01:00:00,2,2327.0,46.0
2014-04-13 02:00:00,3,2294.0,44.666666667
2014-04-13 03:00:00,4,2299.0,44.333333333
2014-04-13 04:00:00,5,2308.0,44.0
2014-04-13 05:00:00,6,2399.0,45.333333333
2014-04-13 06:00:00,7,2538.0,45.0
2014-04-13 07:00:00,8,2780.0,44.0
2014-04-13 08:00:00,9,3079.0,44.0
2014-04-13 09:00:00,10,3306.0,45.333333333
2014-04-13 10:00:00,11,3402.0,43.333333333
2014-04-13 11:00:00,12,3429.0,42.333333333
2014-04-13 12:00:00,13,3417.0,43.0
2014-04-13 13:00:00,14,3352.0,44.666666667
2014-04-13 14:00:00,15,3294.0,47.333333333
2014-04-13 15:00:00,16,3265.0,49.333333333
